client,age,education,emploi,categorie,adresse,revenus,debcred,debcarte,autres,defaut
4692,25,Niveau bac,4,12,1,33.0,13.2,1.629144,2.726856,Oui
4693,33,Niveau bac,6,12,11,37.8,5.29,0.32393844,1.67568156,Non
4694,31,Bac+2,8,12,0,55.2,2.29,0.04929912,1.21478088,Non
4695,52,Bac+2,0,12,20,22.3,23.54,2.43048146,2.81893854,Oui
4696,999,Niveau bac,7,12,1,18.2,5.71,0.57053178,0.46868822,Non
4697,25,Niveau bac,2,12,5,18.2,19.34,1.21787848,2.30200152,Non
4698,37,Bac+2,12,12,11,41.0,3.8,0.730702,0.827298,Non
4699,30,Bac+4,5,12,5,21.6,7.33,0.68556024,0.89771976,Non
4700,37,Niveau bac,18,12,8,36.0,4.8,0.44064,1.28736,Non
4701,26,Niveau bac,7,12,999,20.2,16.39,2.23146572,1.07931428,Oui
4702,999,Niveau bac,24,12,5,50.4,11.83,2.79036576,3.17195424,Non
4703,40,Bac+2,13,12,11,78.3,19.87,5.02530183,10.53290817,Oui
4704,44,Niveau bac,27,12,1,100.5,8.95,2.338635,6.656115,Non
4705,24,Bac+4,0,12,2,35.0,12.1,2.469005,1.765995,Oui
4706,20,Bac+3,0,12,0,29.0,17,1.93256,2.99744,Oui
4707,999,Bac+2,2,12,14,26.3,42.09,3.5422944,7.5273756,Oui
4708,999,Bac+2,9,12,1,74.5,11,1.434125,6.760875,Oui
4709,999,Niveau bac,26,12,21,85.7,1.26,0.57878352,0.50103648,Non
4710,39,Niveau bac,4,12,4,37.4,13.88,2.91740944,2.27371056,Non
4711,29,Niveau bac,4,12,10,17.8,8.26,0.68515048,0.78512952,Non
4712,36,Niveau bac,17,12,5,43.8,3.51,0.67490982,0.86247018,Non
4713,32,Niveau bac,6,12,1,34.1,13.04,1.00494064,3.44169936,Non
4714,32,Niveau bac,10,12,3,30.9,15.6,1.3882752,3.4321248,Non
4715,45,Bac+3,5,12,999,35.8,25.33,0.93401842,8.13412158,Non
4716,26,Bac+2,3,12,999,41.8,3.76,0.6129552,0.9587248,Oui
4717,37,Niveau bac,16,12,8,43.0,5.6,0.642936,1.765064,Non
4718,39,Bac+2,1,12,9,27.0,1.4,0.097902,0.280098,Non
4719,44,Bac+3,16,12,5,55.4,2.58,0.2429844,1.1863356,Non
4720,999,Niveau bac,2,12,0,18.2,5.89,0.19402838,0.87795162,Non
4721,48,Niveau bac,2,12,10,42.4,19.89,4.09861296,4.33474704,Oui
4722,39,Bac+2,9,12,4,56.9,7.48,1.86843668,2.38768332,Non
4723,43,Niveau bac,4,12,1,18.9,13.86,0.392931,2.226609,Non
4724,31,Niveau bac,11,12,6,32.6,4.88,0.40885616,1.18202384,Oui
4725,47,Niveau bac,2,12,5,33.4,20.17,2.50608216,4.23069784,Oui
4726,26,Niveau bac,1,12,4,19.2,10.1,0.33936,1.59984,Non
4727,24,Niveau bac,6,12,1,21.0,4.5,0.18144,0.76356,Non
4728,999,Niveau bac,4,12,5,26.0,9.98,0.5630716,2.0317284,Non
4729,20,Bac+3,0,12,999,77.0,9.6,3.851232,3.540768,Oui
4730,30,Niveau bac,13,12,6,27.9,27.28,3.44783736,4.16328264,Oui
4731,34,Bac+2,14,12,9,109.0,10.59,3.2436111,8.2994889,Non
4732,34,Niveau bac,17,12,1,63.5,6.11,0.27546935,3.60438065,Non
4733,43,Niveau bac,8,12,18,28.5,8.13,0.8248698,1.4921802,Non
4734,37,Niveau bac,7,12,12,23.8,2.42,0.27588484,0.30007516,Non
4735,47,Niveau bac,4,12,25,32.3,8.17,0.38791977,2.25099023,Non
4736,31,Bac+4,1,12,2,98.4,8.6,3.0633888,5.3990112,Non
4737,34,Niveau bac,3,12,7,27.0,3.79,0.1749843,0.8483157,Non
4738,45,Bac+3,6,12,13,51.3,19.6,6.585894,3.468906,Oui
4739,30,Bac+4,1,12,5,65.0,13.4,4.54662,4.16338,Oui
4740,999,Bac+2,1,12,0,28.8,7.91,1.0479168,1.2301632,Oui
4741,47,Niveau bac,6,12,999,43.7,18.19,4.22888396,3.72014604,Non
4742,34,Niveau bac,11,12,6,54.0,10.6,3.11958,2.60442,Non
4743,55,Bac+5 et plus,21,12,14,91.0,6.6,2.01201,3.99399,Non
4744,26,Bac+5 et plus,0,12,4,19.0,4.4,0.052668,0.783332,Oui
4745,42,Bac+3,9,12,4,55.6,10.76,2.9314544,3.0511056,Non
4746,35,Bac+2,0,12,999,18.9,8.98,0.38526894,1.31195106,Non
4747,52,Niveau bac,20,12,21,81.5,6.49,1.46514995,3.82420005,Non
4748,69,Bac+2,24,12,999,84.0,20.2,5.633376,11.334624,Non
4749,32,Niveau bac,15,12,5,68.9,20.01,8.272134,5.514756,Oui
4750,999,Niveau bac,19,12,17,38.9,17.54,2.68146258,4.14159742,Non
4751,32,Bac+2,4,12,5,58.8,6.75,0.885087,3.083913,Non
4752,20,Bac+3,0,12,0,22.0,5.1,0.357918,0.764082,Oui
4753,26,Niveau bac,7,12,2,30.7,2.22,0.08723712,0.59430288,Non
4754,37,Niveau bac,6,12,10,26.3,17.4,2.471148,2.105052,Oui
4755,39,Niveau bac,7,12,7,19.7,6.46,0.52559206,0.74702794,Non
4756,50,Bac+3,0,12,5,151.2,16.1,9.0556704,15.2875296,Oui
4757,27,Niveau bac,4,12,3,29.7,6.39,0.34540506,1.55242494,Non
4758,30,Bac+3,3,12,2,23.0,6.5,0.27807,1.21693,Oui
4759,45,Bac+3,24,12,23,59.6,13.44,0.40852224,7.60171776,Non
4760,42,Bac+2,21,12,999,103.6,9.66,0.24018624,9.76757376,Non
4761,42,Bac+3,20,12,999,47.0,13.35,2.2525455,4.0219545,Non
4762,26,Niveau bac,5,12,3,19.9,9.08,0.9576676,0.8492524,Non
4763,30,Niveau bac,8,12,2,28.4,21.66,2.39291016,3.75852984,Oui
4764,29,Niveau bac,2,12,3,16.5,28.43,2.4862035,2.2047465,Oui
4765,35,Niveau bac,17,12,1,49.2,11.09,2.46078228,2.99549772,Non
4766,27,Niveau bac,4,12,5,12.6,20.53,1.32184458,1.26493542,Non
4767,29,Bac+3,1,12,10,24.1,9.17,0.60553178,1.60443822,Non
4768,33,Bac+2,7,12,0,36.6,3.78,0.242109,1.141371,Non
4769,33,Bac+2,7,12,999,30.1,15.51,1.37254194,3.29596806,Non
4770,32,Niveau bac,5,12,10,38.1,2.1,0.2672334,0.5328666,Non
4771,26,Niveau bac,4,12,999,34.0,19,0.67184,5.78816,Oui
4772,20,Niveau bac,3,12,0,24.0,16.3,1.306608,2.605392,Oui
4773,32,Niveau bac,7,12,11,29.4,5.1,0.1004598,1.3989402,Non
4774,48,Bac+2,22,12,999,103.9,3.93,0.95956845,3.12370155,Non
4775,35,Niveau bac,3,12,8,20.3,8.65,0.4073804,1.3485696,Non
4776,27,Bac+3,3,12,999,21.9,13.98,0.87562332,2.18599668,Non
4777,30,Bac+2,4,12,9,21.0,20.78,1.3833246,2.9804754,Oui
4778,39,Bac+2,16,12,9,77.3,15.06,0.3492414,11.2921386,Non
4779,35,Bac+2,12,12,6,71.7,2.43,1.02970521,0.71260479,Non
4780,56,Bac+2,35,12,14,189.2,2.23,1.50202096,2.71713904,Non
4781,37,Niveau bac,14,12,2,32.2,11.5,1.273832,2.429168,Non
4782,37,Bac+2,2,12,7,38.0,2.1,0.07182,0.72618,Non
4783,32,Niveau bac,7,12,10,21.3,10.65,1.0344132,1.2340368,Non
4784,23,Bac+3,0,12,2,57.0,17.8,2.729274,7.416726,Oui
4785,33,Bac+2,10,12,8,46.4,3.3,0.3812688,1.1499312,Non
4786,36,Bac+2,9,12,11,38.8,8.63,0.09710476,3.25133524,Non
4787,41,Bac+3,2,12,0,49.9,26.33,6.52991899,6.60875101,Oui
4788,27,Bac+5 et plus,0,12,4,24.0,6.1,0.165432,1.298568,Oui
4789,30,Bac+4,1,12,4,73.0,29.8,7.048296,14.705704,Oui
4790,42,Niveau bac,18,12,8,56.2,9.78,0.9068994,4.5894606,Non
4791,999,Niveau bac,4,12,7,19.2,11.17,0.95865408,1.18598592,Non
4792,27,Bac+3,4,12,7,14.9,11.27,0.74389889,0.93533111,Non
4793,33,Bac+4,2,12,6,66.0,3.1,0.832722,1.213278,Non
4794,34,Niveau bac,14,12,9,39.0,11.4,2.71206,1.73394,Non
4795,36,Niveau bac,13,12,999,42.0,2.7,0.343602,0.790398,Non
4796,46,Niveau bac,2,12,20,23.6,12.67,0.66081652,2.32930348,Non
4797,999,Niveau bac,6,12,5,34.4,8.03,1.46955424,1.29276576,Oui
4798,48,Niveau bac,31,12,15,197.3,7.98,10.42288548,5.32165452,Non
4799,38,Niveau bac,17,12,11,73.3,28.6,8.3435924,12.6202076,Oui
4800,44,Niveau bac,24,12,10,99.4,10.73,7.61525268,3.05036732,Non
4801,47,Bac+4,9,12,22,56.2,6.62,0.75524932,2.96519068,Non
4802,39,Niveau bac,20,12,9,80.5,12.32,1.8545912,8.0630088,Non
4803,45,Niveau bac,26,12,999,85.2,17.08,6.43205472,8.12010528,Non
4804,29,Bac+4,1,12,9,23.5,12.65,1.343683,1.629067,Non
4805,37,Niveau bac,2,12,4,25.9,16.71,0.50203524,3.82585476,Non
4806,33,Niveau bac,7,12,999,26.2,24.18,1.90688316,4.42827684,Non
4807,41,Niveau bac,25,12,19,79.3,13.15,3.6706384,6.7573116,Non
4808,22,Niveau bac,4,12,1,21.0,9,0.86562,1.02438,Non
4809,35,Bac+2,15,12,7,48.4,4.9,1.0363892,1.3352108,Non
4810,49,Niveau bac,18,12,24,100.4,5.12,1.4907392,3.6497408,Non
4811,48,Niveau bac,24,12,9,74.9,16.48,3.09822352,9.24529648,Non
4812,41,Bac+3,1,12,5,17.4,14.33,1.20432186,1.28909814,Oui
4813,28,Bac+2,4,12,7,35.8,1.89,0.12382146,0.55279854,Non
4814,25,Bac+4,1,12,1,20.0,6.9,0.42504,0.95496,Oui
4815,28,Bac+2,5,12,5,24.4,6.08,0.38274816,1.10077184,Non
4816,37,Bac+2,14,12,1,34.3,3.72,0.3317496,0.9442104,Non
4817,45,Bac+3,12,12,12,60.0,23.97,4.444038,9.937962,Oui
4818,37,Bac+2,6,12,8,38.1,3.03,0.60607575,0.54835425,Non
4819,37,Bac+3,4,12,3,62.7,8.82,3.01945644,2.51068356,Non
4820,32,Niveau bac,10,12,11,40.2,5.73,1.0480743,1.2553857,Non
4821,33,Niveau bac,5,12,3,28.0,9.17,1.02704,1.54056,Non
4822,26,Bac+2,0,12,5,15.6,13.46,1.11077304,0.98898696,Oui
4823,35,Bac+2,9,12,999,80.0,12.9,4.2828,6.0372,Oui
4824,999,Niveau bac,9,12,4,25.3,8.05,0.9124192,1.1242308,Non
4825,68,Bac+3,38,12,25,154.0,6.2,3.017168,6.530832,Non
4826,24,Niveau bac,5,12,3,18.0,6.27,0.028215,1.100385,Non
4827,60,Bac+3,22,12,10,60.0,22.3,3.25134,10.12866,Non
4828,37,Bac+2,13,12,18,101.2,17.82,7.19550216,10.83833784,Non
4829,51,Bac+4,19,12,22,69.1,10.58,0.77494268,6.53583732,Non
4830,34,Bac+3,8,12,3,62.5,5.14,1.76045,1.45205,Non
4831,31,Niveau bac,5,12,3,22.5,12.51,0.3208815,2.4938685,Non
4832,47,Niveau bac,3,12,12,21.5,2.82,0.3352839,0.2710161,Non
4833,45,Bac+5 et plus,1,12,4,58.0,15.4,2.36698,6.56502,Oui
4834,30,Bac+3,0,12,10,41.5,9.02,1.2427756,2.5005244,Non
4835,26,Bac+2,1,12,3,48.0,11.2,0.16128,5.21472,Oui
4836,44,Bac+5 et plus,2,12,13,91.0,4.8,1.022112,3.345888,Oui
4837,37,Niveau bac,4,12,0,18.7,5.45,0.4239664,0.5951836,Non
4838,38,Bac+2,13,12,12,84.1,12.5,1.913275,8.599225,Non
4839,999,Niveau bac,22,12,1,102.8,1.86,0.07074696,1.84133304,Non
4840,43,Niveau bac,14,12,1,33.8,4.52,1.05262664,0.47513336,Non
4841,32,Niveau bac,5,12,11,24.2,13.31,0.94375886,2.27726114,Non
4842,42,Bac+2,2,12,18,28.2,6.8,1.0853616,0.8322384,Non
4843,22,Bac+4,0,12,0,36.0,3.3,0.277992,0.910008,Non
4844,28,Niveau bac,2,12,999,30.3,0.7,0.0973539,0.1147461,Non
4845,58,Bac+3,24,12,24,138.0,3.9,2.857842,2.524158,Non
4846,23,Bac+2,2,12,3,24.9,5.26,0.3536298,0.9561102,Oui
4847,999,Niveau bac,11,12,8,61.0,10.4,3.444792,2.899208,Non
4848,54,Niveau bac,9,12,30,57.7,10.43,3.76733686,2.25077314,Non
4849,40,Niveau bac,14,12,4,43.3,1.6,0.1967552,0.4960448,Non
4850,42,Bac+2,4,12,9,32.2,10.1,0.8585808,2.3936192,Non
4851,43,Niveau bac,4,12,18,27.4,17.04,2.53991424,2.12904576,Non
4852,20,Niveau bac,2,12,1,15.2,4.66,0.4037424,0.3045776,Non
4853,62,Niveau bac,32,12,19,86.0,6.3,3.971394,1.446606,Non
4854,43,Niveau bac,2,12,1,26.0,19.92,1.1601408,4.0190592,Oui
4855,34,Bac+2,9,12,2,29.6,7.95,0.4188696,1.9343304,Non
4856,34,Bac+4,9,12,9,34.0,32.1,2.390166,8.523834,Oui
4857,36,Niveau bac,7,12,8,38.3,6.93,0.36362403,2.29056597,Non
4858,26,Bac+3,3,12,4,18.0,12.9,0.401706,1.920294,Oui
4859,40,Niveau bac,2,12,14,31.0,2.4,0.221712,0.522288,Oui
4860,43,Bac+4,10,12,13,48.9,8.35,1.67817465,2.40497535,Non
4861,31,Niveau bac,6,12,3,41.7,15.02,0.92071098,5.34262902,Oui
4862,35,Niveau bac,2,12,9,38.0,10.9,1.462126,2.679874,Oui
4863,35,Niveau bac,16,12,6,78.0,15.3,2.183922,9.750078,Non
4864,21,Bac+2,0,12,1,20.0,2.2,0.10076,0.33924,Non
4865,37,Bac+2,8,12,4,31.0,10.71,1.4342832,1.8858168,Non
4866,39,Niveau bac,18,12,12,61.1,4.42,0.42129672,2.27932328,Non
4867,34,Bac+3,10,12,2,41.9,7.48,1.57019412,1.56392588,Non
4868,32,Niveau bac,3,12,12,16.8,9.04,0.51940224,0.99931776,Non
4869,29,Niveau bac,4,12,10,23.3,9.6,1.6261536,0.6106464,Non
4870,39,Bac+2,3,12,999,35.0,12.88,2.217936,2.290064,Oui
4871,999,Bac+2,8,12,3,27.9,16.4,2.2557708,2.3198292,Oui
4872,37,Bac+2,10,12,11,73.1,5.65,0.38410395,3.74604605,Non
4873,51,Bac+2,9,12,19,82.0,14.6,1.4965,10.4755,Non
4874,31,Niveau bac,5,12,5,28.7,10.19,1.75764253,1.16688747,Non
4875,32,Bac+3,10,12,5,38.0,11.5,1.0488,3.3212,Non
4876,27,Niveau bac,3,12,1,17.4,11.11,0.90664266,1.02649734,Non
4877,25,Niveau bac,8,12,999,19.2,3.83,0.17133888,0.56402112,Non
4878,30,Bac+2,0,12,999,24.0,11.63,1.5044568,1.2867432,Non
4879,999,Bac+3,6,12,999,27.2,7.48,0.9969344,1.0376256,Non
4880,999,Bac+4,1,12,1,31.0,12.3,1.147713,2.665287,Oui
4881,37,Niveau bac,13,12,8,29.7,18.01,2.79751131,2.55145869,Non
4882,50,Bac+2,10,12,24,50.8,3.39,0.63890652,1.08321348,Non
4883,19,Bac+2,0,12,0,28.0,11.7,0.822276,2.453724,Non
4884,51,Niveau bac,13,12,17,51.9,3.42,0.58751838,1.18746162,Non
4885,47,Niveau bac,0,12,7,30.0,4.64,0.879744,0.512256,Oui
4886,23,Bac+3,1,12,1,30.0,13.6,2.04,2.04,Oui
4887,26,Bac+2,7,12,3,49.0,17.7,5.37726,3.29574,Oui
4888,37,Bac+3,6,12,13,157.0,7.8,2.192034,10.053966,Non
4889,42,Bac+2,2,12,21,43.6,3.95,1.0402088,0.6819912,Non
4890,28,Bac+3,3,12,2,40.6,4.6,0.6592628,1.2083372,Non
4891,25,Niveau bac,7,12,1,50.2,16.66,1.24613468,7.11718532,Oui
4892,35,Niveau bac,18,12,7,51.2,13.22,0.2369024,6.5317376,Non
4893,23,Bac+2,2,12,2,34.0,3.3,0.21879,0.90321,Non
4894,43,Bac+3,13,12,7,71.0,4.2,1.413468,1.568532,Non
4895,30,Bac+3,5,12,3,27.0,6.2,0.860436,0.813564,Non
4896,34,Bac+3,5,12,5,44.0,5.6,0.744128,1.719872,Non
4897,32,Bac+2,0,12,1,37.0,5.59,0.41366,1.65464,Oui
4898,36,Bac+2,1,12,5,44.7,20.26,2.55385404,6.50236596,Oui
4899,42,Bac+2,1,12,5,50.0,9.6,2.6016,2.1984,Non
4900,52,Bac+4,20,12,11,118.6,6.77,3.56497368,4.46424632,Non
4901,35,Niveau bac,17,12,9,69.7,7.66,0.0266951,5.3123249,Non
4902,43,Niveau bac,13,12,10,34.8,3.28,0.0970224,1.0444176,Non
4903,37,Bac+2,8,12,999,66.2,3.7,0.4923294,1.9570706,Non
4904,21,Bac+2,1,12,0,25.3,4.51,0.3651296,0.7759004,Non
4905,33,Niveau bac,0,12,8,25.1,11.13,1.35211692,1.44151308,Oui
4906,23,Niveau bac,0,12,2,16.0,17.2,0.90816,1.84384,Oui
4907,40,Niveau bac,11,12,14,29.5,1.69,0.2333214,0.2652286,Non
4908,40,Niveau bac,19,12,14,105.6,5.93,1.33382304,4.92825696,Non
4909,50,Niveau bac,29,12,999,219.5,10.06,9.7380297,12.3436703,Oui
4910,36,Niveau bac,17,12,4,35.0,29.27,4.446113,5.798387,Oui
4911,36,Niveau bac,11,12,5,36.1,3.31,0.60103973,0.59387027,Non
4912,34,Niveau bac,6,12,6,33.0,6.4,0.525888,1.586112,Non
4913,48,Niveau bac,25,12,14,66.4,8.72,2.16548992,3.62459008,Non
4914,32,Bac+5 et plus,4,12,4,35.3,5.19,0.11542041,1.71664959,Oui
4915,24,Bac+2,2,12,3,23.9,1.29,0.18529431,0.12301569,Non
4916,39,Niveau bac,7,12,9,61.7,2.93,1.00695017,0.80085983,Non
4917,36,Niveau bac,0,12,8,24.4,21.51,2.5717356,2.6767044,Oui
4918,24,Bac+4,0,12,3,65.5,8.98,0.7411194,5.1407806,Non
4919,45,Niveau bac,23,12,15,101.8,25.98,11.71630452,14.73133548,Oui
4920,40,Niveau bac,7,12,5,37.7,12.67,1.80555102,2.97103898,Non
4921,43,Niveau bac,21,12,11,77.2,3.31,0.95057904,1.60474096,Non
4922,999,Niveau bac,1,12,0,16.0,3.4,0.306816,0.237184,Oui
4923,35,Bac+2,0,12,1,28.6,7.11,0.25011558,1.78334442,Non
4924,23,Niveau bac,1,12,0,27.1,10.09,0.79023871,1.94415129,Non
4925,26,Bac+2,7,12,3,33.5,13.33,2.0452219,2.4203281,Oui
4926,33,Bac+4,1,12,6,23.0,4.2,0.194166,0.771834,Oui
4927,999,Bac+4,24,12,18,66.0,4.4,0.31944,2.58456,Non
4928,37,Bac+4,13,12,18,63.9,30.89,8.19156465,11.54714535,Non
4929,32,Bac+2,5,12,2,53.2,7.22,0.61072536,3.23031464,Non
4930,999,Niveau bac,15,12,2,36.8,21.33,1.26375984,6.58568016,Non
4931,33,Bac+2,5,12,999,40.5,1.73,0.19828395,0.50236605,Non
4932,21,Bac+2,2,12,1,33.0,6.4,0.8448,1.2672,Oui
4933,28,Bac+2,8,12,3,22.0,5.4,0.165132,1.022868,Non
4934,999,Bac+2,2,12,3,16.3,5,0.290955,0.524045,Oui
4935,20,Bac+3,0,12,1,19.0,4.5,0.34542,0.50958,Non
4936,25,Niveau bac,6,12,4,21.0,3.8,0.209076,0.588924,Non
4937,999,Bac+3,3,12,4,36.0,6.7,0.680184,1.731816,Non
4938,43,Niveau bac,4,12,999,29.5,5.67,0.66404205,1.00860795,Non
4939,37,Bac+2,13,12,2,58.0,14.55,4.337646,4.101354,Non
4940,39,Bac+3,15,12,16,82.2,6.27,1.3400244,3.8139156,Non
4941,28,Niveau bac,1,12,1,17.6,18.66,0.85059744,2.43356256,Non
4942,20,Bac+3,0,12,0,28.0,10.4,0.93184,1.98016,Oui
4943,34,Bac+2,4,12,8,46.0,5.5,0.70334,1.82666,Non
4944,44,Bac+2,23,12,4,112.6,13.89,5.77121166,9.86892834,Oui
4945,45,Bac+3,2,12,6,47.3,4.82,0.53348724,1.74637276,Oui
4946,36,Niveau bac,18,12,14,44.4,17.13,4.55582628,3.04989372,Non
4947,30,Niveau bac,8,12,6,25.7,5.77,0.47897347,1.00391653,Non
4948,32,Bac+2,0,12,999,21.3,2.55,0.0945081,0.4486419,Non
4949,41,Bac+4,11,12,16,70.4,13.58,3.9675328,5.5927872,Non
4950,25,Niveau bac,2,12,6,29.1,9.61,0.56769153,2.22881847,Non
4951,35,Niveau bac,4,12,999,19.8,19.97,1.24948296,2.70457704,Non
4952,48,Bac+3,22,12,24,196.3,13.06,2.28167342,23.35510658,Non
4953,22,Bac+3,0,12,1,31.0,10.1,0.695082,2.435918,Oui
4954,19,Bac+2,0,12,999,19.0,5.4,0.372438,0.653562,Oui
4955,39,Bac+4,13,12,4,55.0,15.06,1.374978,6.908022,Non
4956,42,Niveau bac,8,12,999,42.6,7.57,0.39987768,2.82494232,Non
4957,68,Bac+2,0,12,17,22.0,12.5,1.0505,1.6995,Non
4958,33,Bac+3,3,12,13,70.8,4.6,1.416708,1.840092,Non
4959,38,Bac+4,15,12,7,51.2,10.38,3.07713024,2.23742976,Non
4960,46,Niveau bac,28,12,999,174.4,20.58,7.42954464,28.46197536,Non
4961,42,Bac+2,13,12,18,57.9,22.54,1.5008259,11.5498341,Non
4962,40,Bac+2,14,12,1,50.7,9.19,3.64825539,1.01107461,Non
4963,26,Bac+2,3,12,6,33.4,5.33,0.25635168,1.52386832,Non
4964,34,Niveau bac,4,12,8,35.8,22.31,0.2795443,7.7074357,Non
4965,24,Bac+3,1,12,3,24.4,10.78,0.78646568,1.84385432,Oui
4966,30,Niveau bac,14,12,7,34.7,3.93,0.06954921,1.29416079,Non
4967,35,Niveau bac,1,12,4,20.4,9.6,1.302336,0.656064,Oui
4968,38,Bac+2,8,12,14,36.3,1.37,0.2237895,0.2735205,Non
4969,31,Bac+2,7,12,1,16.6,2.58,0.15760704,0.27067296,Non
4970,34,Bac+4,3,12,11,24.4,1.55,0.2095228,0.1686772,Non
4971,37,Niveau bac,9,12,6,33.0,1.2,0.112068,0.283932,Non
4972,29,Niveau bac,7,12,9,25.1,7.72,0.41854752,1.51917248,Non
4973,40,Bac+4,15,12,13,111.0,9.6,1.875456,8.780544,Non
4974,999,Bac+3,9,12,3,94.6,7.5,2.10012,4.99488,Oui
4975,32,Niveau bac,8,12,9,46.3,2.36,0.45455488,0.63812512,Non
4976,39,Bac+2,14,12,1,81.2,8.52,1.79182416,5.12641584,Non
4977,42,Bac+4,6,12,14,49.0,14.7,2.845185,4.357815,Non
4978,999,Niveau bac,11,12,6,75.5,3.46,1.2930885,1.3192115,Non
4979,42,Bac+3,7,12,4,46.1,18.6,0.42873,8.14587,Oui
4980,41,Bac+2,15,12,15,29.6,4.25,0.07548,1.18252,Non
4981,19,Bac+2,0,12,0,15.0,9.5,0.397575,1.027425,Oui
4982,26,Bac+4,0,12,999,65.0,5.18,1.259258,2.107742,Non
4983,27,Niveau bac,5,12,999,28.7,14.85,1.1422026,3.1197474,Non
4984,40,Bac+2,2,12,11,30.1,8.88,1.74004488,0.93283512,Oui
4985,35,Bac+2,13,12,13,43.2,1.63,0.36334656,0.34081344,Non
4986,28,Niveau bac,11,12,4,18.6,16.6,0.46314,2.62446,Non
4987,47,Bac+2,22,12,2,54.3,14.33,6.98750862,0.79368138,Oui
4988,31,Bac+4,1,12,6,36.4,3.46,0.346346,0.913094,Non
4989,26,Niveau bac,1,12,3,15.0,6.7,0.201,0.804,Non
4990,28,Niveau bac,0,12,0,15.5,7.72,0.3147058,0.8818942,Non
4991,44,Niveau bac,22,12,999,118.7,23.3,12.2797524,15.3773476,Oui
4992,31,Bac+3,6,12,999,54.8,10.81,1.45727448,4.46660552,Non
4993,20,Bac+2,0,12,0,28.0,18,3.06936,1.97064,Oui
4994,44,Bac+2,14,12,7,96.9,12.16,7.52936256,4.25367744,Non
4995,999,Bac+2,0,12,5,35.0,8.91,0.2525985,2.8659015,Non
4996,35,Niveau bac,3,12,0,21.0,15.67,1.2537567,2.0369433,Oui
4997,42,Bac+2,14,12,0,132.0,7.33,4.4120736,5.2635264,Non
4998,72,Bac+2,48,12,30,233.0,28.8,18.252288,48.851712,Non
4999,35,Niveau bac,1,12,14,30.5,12.23,2.75658085,0.97356915,Oui
5000,999,Niveau bac,11,12,6,30.5,2.42,0.1372866,0.6008134,Non
5001,22,Bac+4,0,12,1,59.0,3.1,0.616373,1.212627,Non
5002,41,Niveau bac,5,12,10,42.0,14.15,1.456035,4.486965,Oui
5003,22,Bac+4,0,12,999,28.0,8.1,0.605556,1.662444,Oui
5004,22,Bac+2,1,12,3,21.2,22.81,2.34048848,2.49523152,Oui
5005,27,Niveau bac,7,12,3,66.2,10.93,2.57589496,4.65976504,Non
5006,27,Niveau bac,1,12,1,22.2,5.21,0.1503606,1.0062594,Non
5007,44,Bac+2,2,12,4,19.9,11.56,0.30365808,1.99678192,Non
5008,41,Bac+3,13,12,15,57.1,15.89,3.74722747,5.32596253,Oui
5009,28,Niveau bac,8,12,2,30.9,2.65,0.24156075,0.57728925,Non
5010,27,Bac+2,5,12,0,58.7,21.63,6.25952733,6.43728267,Oui
5011,45,Niveau bac,12,12,15,49.6,9.8,1.7304448,3.1303552,Non
5012,38,Bac+3,4,12,16,36.5,11.56,0.9620232,3.2573768,Non
5013,22,Bac+2,1,12,2,15.2,8.29,0.89843704,0.36164296,Non
5014,33,Niveau bac,7,12,4,31.8,9.68,0.75724704,2.32099296,Non
5015,45,Bac+2,4,12,7,59.3,8.78,2.7334335,2.4731065,Non
5016,32,Niveau bac,1,12,1,17.9,3.69,0.12483639,0.53567361,Oui
5017,26,Niveau bac,0,12,6,17.5,13.88,0.259903,2.169097,Non
5018,44,Niveau bac,5,12,11,22.1,24.72,1.09808712,4.36503288,Oui
5019,41,Bac+2,4,12,4,35.2,8.3,0.2015904,2.7200096,Non
5020,35,Bac+2,15,12,15,69.7,13.49,2.74553876,6.65699124,Non
5021,23,Niveau bac,6,12,2,22.7,17.37,1.03700637,2.90598363,Oui
5022,30,Niveau bac,10,12,4,30.7,16.78,0.45847994,4.69298006,Oui
5023,33,Niveau bac,14,12,14,36.5,10.3,1.007546,2.751954,Non
5024,18,Bac+2,0,12,999,18.0,13.1,0.921978,1.436022,Oui
5025,26,Niveau bac,1,12,5,22.3,6.75,0.63672075,0.86852925,Non
5026,46,Niveau bac,30,12,10,152.9,3.65,3.56616315,2.01468685,Non
5027,37,Niveau bac,18,12,999,63.8,18.29,0.86350748,10.80551252,Non
5028,48,Bac+2,23,12,20,126.3,11.01,3.69889758,10.20673242,Non
5029,26,Bac+2,6,12,3,24.0,24.89,0.29868,5.67492,Non
5030,46,Niveau bac,1,12,23,27.7,6.91,0.48808785,1.42598215,Non
5031,45,Bac+2,6,12,15,40.8,7.33,0.32597976,2.66466024,Non
5032,33,Bac+2,11,12,6,77.6,4.35,1.8802092,1.4953908,Non
5033,26,Bac+3,3,12,2,23.5,5.51,0.20070175,1.09414825,Non
5034,24,Bac+2,2,12,0,26.0,10.09,0.7161882,1.9072118,Non
5035,27,Niveau bac,9,12,7,28.4,3.16,0.2961552,0.6012848,Non
5036,26,Bac+5 et plus,0,12,3,49.0,4.4,0.94864,1.20736,Non
5037,999,Niveau bac,18,12,10,43.0,15.46,2.6657678,3.9820322,Non
5038,50,Niveau bac,12,12,13,41.5,14.47,1.24304535,4.76200465,Oui
5039,54,Niveau bac,10,12,19,48.2,9.26,1.39701916,3.06630084,Non
